Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Place of most time spent before turning 18,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6958911e45a70aea6193c212,6100372e3a116cb5cb36ebea,APPROVED,Not Applicable,2026-01-03T03:47:04.363000Z,2026-01-03T04:33:08.915000Z,2026-01-03T23:14:00.447000Z,2026-01-03T04:33:09.255599Z,2765.0,C1L6A85Q,2884,United States,80,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6958911f9bf28bc525d80ea1,67f45e1b361e2b3ebc9e7ed7,APPROVED,Not Applicable,2026-01-03T03:48:19.172000Z,2026-01-03T04:33:50.381000Z,2026-01-03T23:14:00.668000Z,2026-01-03T04:33:50.769803Z,2732.0,C1L6A85Q,3035,United States,59,Male,Black,United States,United States,United States,English,No,Full-Time
6958911fb7b4197ae1296049,671c5ad0eb30c87c11b22ec4,APPROVED,Not Applicable,2026-01-03T03:47:14.425000Z,2026-01-03T04:18:19.964000Z,2026-01-03T23:14:00.895000Z,2026-01-03T04:18:20.320146Z,1866.0,C1L6A85Q,2546,United States,36,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
69589120dc2403e977721862,662a5d2a3e89bf05889ec55a,APPROVED,Not Applicable,2026-01-03T03:46:45.189000Z,2026-01-03T04:19:40.249000Z,2026-01-03T23:14:01.113000Z,2026-01-03T04:19:40.613060Z,1976.0,C1L6A85Q,2284,United States,45,Male,White,United States,United States,United States,English,Yes,Full-Time
695891213b7d6cce2830c06e,644bc265cb8a19eab3311bab,APPROVED,Not Applicable,2026-01-03T03:47:57.963000Z,2026-01-03T04:26:23.101000Z,2026-01-03T23:14:01.423000Z,2026-01-03T04:26:23.463839Z,2306.0,C1L6A85Q,4576,United States,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69589125216694b1d0546cfa,6307bd3bb93e804d22332b3e,APPROVED,Not Applicable,2026-01-03T03:47:15.173000Z,2026-01-03T04:15:26.943000Z,2026-01-03T23:14:01.637000Z,2026-01-03T04:15:27.505561Z,1692.0,C1L6A85Q,9180,United States,35,Male,White,United States,United States,United States,English,No,Full-Time
69589125bc3a4bdcb17793b7,694170a12e9a4a93384d6962,APPROVED,Not Applicable,2026-01-03T03:52:09.321000Z,2026-01-03T04:28:46.927000Z,2026-01-03T23:14:01.851000Z,2026-01-03T04:28:47.294120Z,2198.0,C1L6A85Q,31,United States,46,Female,Mixed,United States,United States,DATA_EXPIRED,English,No,Unemployed (and job seeking)
69589125f0d38e9178ab3511,60778db7ed3bae21972be1b4,RETURNED,Not Applicable,2026-01-03T03:46:50.433000Z,,,2026-01-06T16:05:06.216311Z,,,3263,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
695891265144443031d88b97,669848fdede92c5266783127,APPROVED,Not Applicable,2026-01-03T03:46:46.214000Z,2026-01-03T04:32:00.869000Z,2026-01-03T23:14:02.082000Z,2026-01-03T04:32:01.229031Z,2715.0,C1L6A85Q,1741,United States,37,Male,Black,United States,United States,United States,English,No,Part-Time
69589126d0bdb8359a456475,5dac4dad5e53cc001499f1f6,APPROVED,Not Applicable,2026-01-03T03:48:05.336000Z,2026-01-03T04:45:20.947000Z,2026-01-03T23:14:02.301000Z,2026-01-03T04:45:21.295435Z,3436.0,C1L6A85Q,7947,United States,35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
695891280f9d46ca335c80d8,5589c7cefdf99b18bd86cf31,APPROVED,Not Applicable,2026-01-03T03:46:54.509000Z,2026-01-03T04:19:21.296000Z,2026-01-03T23:14:02.519000Z,2026-01-03T04:19:21.649063Z,1947.0,C1L6A85Q,16206,United States,42,Male,White,United States,United States,United States,English,No,Full-Time
695891286c2af2cfdafcff0a,63474e67a5fd298c6103c409,APPROVED,Not Applicable,2026-01-03T03:46:52.434000Z,2026-01-03T05:10:46.398000Z,2026-01-03T23:14:03.335000Z,2026-01-03T05:10:46.736204Z,5034.0,C1L6A85Q,5658,United States,33,Male,White,United States,United States,United States,English,No,Part-Time
69589129216694b1d0546cfc,66c09873c30bdebfa67284d8,APPROVED,Not Applicable,2026-01-03T03:46:54.884000Z,2026-01-03T04:25:50.863000Z,2026-01-03T23:14:03.544000Z,2026-01-03T04:25:51.204410Z,2336.0,C1L6A85Q,1232,United States,35,Female,White,United States,United States,United States,German,No,Full-Time
6958912955235f88e12c802d,6933a234773555df88857a03,APPROVED,Not Applicable,2026-01-03T03:47:12.306000Z,2026-01-03T04:48:20.095000Z,2026-01-03T23:14:03.765000Z,2026-01-03T04:48:20.447063Z,3668.0,C1L6A85Q,120,United States,26,Male,White,United States,United States,United States,English,No,Full-Time
6958912a33866eef65f5b2e1,6723fefd7a09fe9da8f9bd10,APPROVED,Not Applicable,2026-01-03T03:47:03.921000Z,2026-01-03T04:23:25.356000Z,2026-01-03T23:14:03.999000Z,2026-01-03T04:23:25.851126Z,2182.0,C1L6A85Q,3470,United States,38,Female,White,United States,United States,United States,English,No,Full-Time
6958912a9b388bb4e03596d0,67e73cc7cf25bb683f36f62c,APPROVED,Not Applicable,2026-01-03T03:47:13.049000Z,2026-01-03T04:38:26.259000Z,2026-01-03T23:14:04.227000Z,2026-01-03T04:38:26.634327Z,3074.0,C1L6A85Q,3832,United States,21,Male,White,United States,United States,United States,English,Yes,Full-Time
6958912ad887c91a6cfb9021,60fd6618f9a377f54dcdf318,APPROVED,Not Applicable,2026-01-03T03:47:27.726000Z,2026-01-03T04:11:39.057000Z,2026-01-03T23:14:04.450000Z,2026-01-03T04:11:39.401618Z,1452.0,C1L6A85Q,20738,United States,39,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
6958912d29885703d90c5219,66d8790772c9e0e4ee96259c,APPROVED,Not Applicable,2026-01-03T03:47:19.645000Z,2026-01-03T04:35:53.751000Z,2026-01-03T23:14:04.700000Z,2026-01-03T04:35:54.098536Z,2915.0,"I completed the entire study giving my perspectives of a bunch of songs, but at the end it wouldn't move on from the screen asking for the ages of my children (which I assume was the last screen). The ages of my 9 children are 26, 24, 22, 20, 17, 15, 13, 10, and 7. Let me know if you need any other details from me. Have a great night,",7192,United States,45,Male,White,United States,United States,United States,English,No,Full-Time
6958912f41201ba6c878e196,653f2424042d03012eb92ef5,APPROVED,Not Applicable,2026-01-03T03:52:37.608000Z,2026-01-03T04:34:11.408000Z,2026-01-03T23:14:04.951000Z,2026-01-03T04:34:11.777251Z,2494.0,C1L6A85Q,5384,United States,68,Female,White,United States,United States,United States,English,No,Full-Time
6958912f8f49aafc23800c45,65c113a22ace1dacd58ce108,APPROVED,Not Applicable,2026-01-03T03:46:55.826000Z,2026-01-03T04:37:08.193000Z,2026-01-03T23:14:05.196000Z,2026-01-03T04:37:08.570286Z,3013.0,C1L6A85Q,2288,United States,43,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
69589130b7b4197ae1296051,62da0d692b89efcaba51846d,APPROVED,Not Applicable,2026-01-03T03:47:01.325000Z,2026-01-03T05:35:38.159000Z,2026-01-03T23:14:05.443000Z,2026-01-03T05:35:38.507051Z,6517.0,C1L6A85Q,3486,United States,33,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
69589131bd93dfdb8963e3bb,60ac66a8e1bf5a1c51fa864c,APPROVED,Not Applicable,2026-01-03T03:46:57.682000Z,2026-01-03T04:33:05.642000Z,2026-01-03T23:14:05.674000Z,2026-01-03T04:33:06.010525Z,2768.0,C1L6A85Q,5527,United States,58,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6958913485723e36cb280332,6941bc590ef331a45f99ed50,APPROVED,Not Applicable,2026-01-03T03:49:37.058000Z,2026-01-03T05:01:29.775000Z,2026-01-03T23:14:05.896000Z,2026-01-03T05:01:30.146309Z,4313.0,C1L6A85Q,108,United States,24,Female,Mixed,Cuba,United States,United States,Spanish,Yes,Unemployed (and job seeking)
695891353209233fcc93bf89,5e455faf462e0802d9d9c3e2,APPROVED,Not Applicable,2026-01-03T03:47:08.350000Z,2026-01-03T04:21:34.973000Z,2026-01-03T23:14:06.139000Z,2026-01-03T04:21:35.321375Z,2067.0,C1L6A85Q,7479,United States,31,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
69589135417739c06489d52b,66b00e249d75b352012b545a,APPROVED,Not Applicable,2026-01-03T03:47:06.450000Z,2026-01-03T04:19:41.439000Z,2026-01-03T23:14:06.376000Z,2026-01-03T04:19:41.782402Z,1955.0,C1L6A85Q,3548,United States,52,Male,Black,United States,United States,United States,English,No,Full-Time
69589136dc3390be014834d1,67868aee9eafadcc65b35196,APPROVED,Not Applicable,2026-01-03T03:47:32.786000Z,2026-01-03T04:15:46.800000Z,2026-01-03T23:14:06.603000Z,2026-01-03T04:15:47.164031Z,1695.0,C1L6A85Q,1154,United States,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
695891feaac3de9d301c133d,67b9d2f7a49052c6e25c6a7f,APPROVED,Not Applicable,2026-01-03T03:50:29.196000Z,2026-01-03T04:37:24.771000Z,2026-01-03T23:14:06.835000Z,2026-01-03T04:37:25.545560Z,2816.0,C1L6A85Q,4311,United States,55,Female,Black,United States,United States,United States,English,No,Full-Time
